PLANT_CODE,UTILITY_NAME,PLANT_NAME,STATE,COUNTY,STATE_COUNTY,LAT,LONG,STATUS,TECHNOLOGY,TOTAL_MW,OP2010,OP2011,OP2012,OP2013,OP2014,OP2015,OP2016,OP2017
59745,"South Street Solar, LLC",Leominster (MA)-South Street-R&D,MA,Middlesex,MA_Middlesex,42.60620000000,-71.17720000000,OP,Solar Photovoltaic,3.50000000000,N,N,N,N,Y,Y,Y,Y
59754,"NVT LICENSES, LLC",Lakeland Electric Co. (FL) - Aiport II,FL,Polk,FL_Polk,27.99110000000,-82.04730000000,OP,Solar Photovoltaic,3.50000000000,N,N,N,N,Y,Y,Y,Y
59950,"O2energies, Inc.",Yadkinville Solar,NC,Yadkin,NC_Yadkin,36.13730000000,-80.59600000000,OP,Solar Photovoltaic,3.50000000000,N,N,N,N,N,Y,Y,Y
60131,"SRE Utility Solar 1, LLC",Durham Solar,NC,Durham,NC_Durham,36.00490000000,-78.84850000000,OP,Solar Photovoltaic,3.50000000000,N,N,N,N,N,Y,Y,Y
60528,"Enel Green Power NA, Inc.",Lawrence Creek Solar,MN,Chisago,MN_Chisago,45.40130000000,-92.69370000000,OP,Solar Photovoltaic,3.50000000000,N,N,N,N,N,N,Y,Y
60529,"Enel Green Power NA, Inc.",Montrose Solar,MN,Wright,MN_Wright,45.05560000000,-93.92280000000,OP,Solar Photovoltaic,3.50000000000,N,N,N,N,N,N,Y,Y
60607,Tesla Inc.,CMEEC - Polaris Park Solar,CT,New London,CT_New London,41.38130000000,-72.07690000000,OP,Solar Photovoltaic,3.50000000000,N,N,N,N,N,N,N,Y
60609,Tesla Inc.,CMEEC - Norwich Stott St Solar,CT,New London,CT_New London,41.57690000000,-72.10460000000,OP,Solar Photovoltaic,3.50000000000,N,N,N,N,N,N,Y,Y
61208,"WGL Energy Systems, Inc",Gulfport Naval Base CSG PV System,MS,Harrison,MS_Harrison,30.37990000000,-89.11920000000,OP,Solar Photovoltaic,3.50000000000,N,N,N,N,N,N,N,Y
61209,Tesla Inc.,Sacramento Regional County Sanitation PV,CA,Sacramento,CA_Sacramento,38.44860000000,-121.46370000000,OP,Solar Photovoltaic,3.50000000000,N,N,N,N,N,N,N,Y
61314,"SR Kersey, LLC",SR Kersey,CO,Weld,CO_Weld,40.38620000000,-104.55100000000,OP,Solar Photovoltaic,3.50000000000,N,N,N,N,N,N,N,Y
61467,"IGS ORIX Solar I, LLC",City of Lexington,NE,Dawson,NE_Dawson,40.75700000000,-99.73400000000,OP,Solar Photovoltaic,3.50000000000,N,N,N,N,N,N,N,Y
57645,"Denver Airport Solar, LLC",City & County of Denver at Denver Int'l,CO,Denver,CO_Denver,39.90410000000,-104.65420000000,OP,Solar Photovoltaic,3.40000000000,N,Y,Y,Y,Y,Y,Y,Y
59434,"Half Moon Ventures, LLC",Duke Building 129,IN,Marion,IN_Marion,39.91080000000,-86.24530000000,OP,Solar Photovoltaic,3.40000000000,N,N,N,N,Y,Y,Y,Y
60438,"Whitakers Farm, LLC",Whitakers Farm (Fisher Rd),NC,Nash,NC_Nash,36.11550000000,-77.72510000000,OP,Solar Photovoltaic,3.40000000000,N,N,N,N,N,N,Y,Y
60815,Tesla Inc.,Hampshire College,MA,Hampshire,MA_Hampshire,42.37690000000,-72.46910000000,OP,Solar Photovoltaic,3.40000000000,N,N,N,N,N,N,N,Y
61274,"GCL New Energy, Inc.",Wilson Solar Farm 1,NC,Wilson,NC_Wilson,35.70000000000,-77.90000000000,OP,Solar Photovoltaic,3.40000000000,N,N,N,N,N,N,N,Y
61323,"Saluda Solar II, LLC",Saluda Solar II,SC,Saluda,SC_Saluda,34.01100000000,-81.73900000000,OP,Solar Photovoltaic,3.40000000000,N,N,N,N,N,N,N,Y
61509,AES Distributed Energy,Monroe County Sites A & B,NY,Monroe,NY_Monroe,43.17410000000,-77.39220000000,OP,Solar Photovoltaic,3.40000000000,N,N,N,N,N,N,N,Y
61543,Cypress Creek Renewables,"CF Novel Solar CSG Gardens Five, LLC",MN,Steele,MN_Steele,44.09380000000,-93.40170000000,OP,Solar Photovoltaic,3.40000000000,N,N,N,N,N,N,N,Y
58037,Constellation Solar Arizona LLC,Buckeye Union HS District 201,AZ,Maricopa,AZ_Maricopa,33.41920000000,-112.57610000000,OP,Solar Photovoltaic,3.30000000000,N,N,Y,Y,Y,Y,Y,Y
58477,City of Las Vegas,Las Vegas WPCF Solar Plant,NV,Clark,NV_Clark,36.13440000000,-115.03530000000,OP,Solar Photovoltaic,3.30000000000,N,N,N,Y,Y,Y,Y,Y
60193,Whitethorn Solar LLC,Whitethorn Solar LLC,CA,Alameda,CA_Alameda,37.69100000000,-121.71700000000,OP,Solar Photovoltaic,3.30000000000,N,N,N,N,N,N,Y,Y
60867,Kearsarge Solar LLC,Kearsarge Southwick LLC,MA,Hampden,MA_Hampden,42.01630000000,-72.77520000000,OP,Solar Photovoltaic,3.30000000000,N,N,N,N,N,N,Y,Y
61548,Cypress Creek Renewables,"CF Novel Solar CSG Gardens Seven, LLC",MN,Sherburne,MN_Sherburne,45.43080000000,-94.02190000000,OP,Solar Photovoltaic,3.30000000000,N,N,N,N,N,N,N,Y
61730,"Origis Energy USA, Inc",MA Solar Storage 1,MA,Worcester,MA_Worcester,42.45070000000,-71.74260000000,OP,Solar Photovoltaic,3.30000000000,N,N,N,N,N,N,N,Y
57989,Consolidated Edison Development Inc.,Groveland Solar,MA,Essex,MA_Essex,42.75110000000,-71.03720000000,OP,Solar Photovoltaic,3.20000000000,N,Y,Y,Y,Y,Y,Y,Y
58568,Western Massachusetts Electric Company,Cottage Street Solar Facility,MA,Hampden,MA_Hampden,42.14530000000,-72.53830000000,OP,Solar Photovoltaic,3.20000000000,N,N,N,N,Y,Y,Y,Y
59128,"Ahana Renewables, LLC",Acushnet- High Hill,MA,Bristol,MA_Bristol,41.71440000000,-70.99720000000,OP,Solar Photovoltaic,3.20000000000,N,N,N,Y,Y,Y,Y,Y
59709,Metropolitan Airports Commission,St. Paul Intl Airport Red & Blue Parking,MN,Hennepin,MN_Hennepin,44.88000000000,-93.21000000000,OP,Solar Photovoltaic,3.20000000000,N,N,N,N,N,Y,Y,Y
59842,Constellation Solar Maryland II LLC,CNE at Cambridge MD,MD,Dorchester,MD_Dorchester,38.51580000000,-76.01920000000,OP,Solar Photovoltaic,3.20000000000,N,N,N,N,N,Y,Y,Y
60060,Lindberg Field Solar I LLC,Lindberg FIeld Solar,CA,San Diego,CA_San Diego,32.72920000000,-117.20770000000,OP,Solar Photovoltaic,3.20000000000,N,N,N,N,N,Y,Y,Y
60494,"Altus Power America Management, LLC",Hampden,MA,Hampden,MA_Hampden,42.04470000000,-72.43880000000,OP,Solar Photovoltaic,3.20000000000,N,N,N,N,N,Y,Y,Y
58512,"Altus Power America Management, LLC",Cornerstone Power Vineland I LLC,NJ,Cumberland,NJ_Cumberland,39.43970000000,-75.04390000000,OP,Solar Photovoltaic,3.10000000000,N,N,Y,Y,Y,Y,Y,Y
60747,KDC Solar Bergen 1,Seabrook Village,NJ,Monmouth,NJ_Monmouth,40.23420000000,-74.08720000000,OP,Solar Photovoltaic,3.10000000000,N,N,N,N,N,N,Y,Y
60772,Marina Energy LLC,Adams Ave MS and HS,NJ,Atlantic,NJ_Atlantic,39.41140000000,-74.53090000000,OP,Solar Photovoltaic,3.10000000000,N,N,N,N,N,N,Y,Y
60782,Cypress Creek Renewables,"Barnhill Road Solar, LLC",NC,Pasquotank,NC_Pasquotank,36.26920000000,-76.29950000000,OP,Solar Photovoltaic,3.10000000000,N,N,N,N,N,N,Y,Y
60853,"SR Houston Holdings, LLC",SR Houston,MS,Chickasaw,MS_Chickasaw,33.92670000000,-88.99760000000,OP,Solar Photovoltaic,3.10000000000,N,N,N,N,N,N,Y,Y
61634,NRG DG Dighton LLC,NRG DG Dighton LLC,MA,Bristol,MA_Bristol,41.80150000000,-71.14480000000,OP,Solar Photovoltaic,3.10000000000,N,N,N,N,N,N,N,Y
57486,Consolidated Edison Development Inc.,Frenchtown I Solar,NJ,Hunterdon,NJ_Hunterdon,40.52170000000,-75.01220000000,OP,Solar Photovoltaic,3.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57487,Consolidated Edison Development Inc.,Frenchtown II Solar,NJ,Hunterdon,NJ_Hunterdon,40.51440000000,-74.97690000000,OP,Solar Photovoltaic,3.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57777,X-Elio North America Inc,RE Dillard 1,CA,Sacramento,CA_Sacramento,38.46860000000,-121.18190000000,OP,Solar Photovoltaic,3.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57779,X-Elio North America Inc,RE Dillard 2,CA,Sacramento,CA_Sacramento,38.46610000000,-121.17780000000,OP,Solar Photovoltaic,3.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57781,X-Elio North America Inc,RE Dillard 3,CA,Sacramento,CA_Sacramento,38.46190000000,-121.18030000000,OP,Solar Photovoltaic,3.00000000000,N,Y,Y,Y,Y,Y,Y,Y
57849,SEAI Elk Grove LLC,Green Acres Solar Facility 1,CA,Sacramento,CA_Sacramento,38.28200000000,-121.46470000000,OP,Solar Photovoltaic,3.00000000000,N,Y,Y,Y,Y,Y,Y,Y
58076,"Ahana Renewables, LLC",Edwards Air Force Base,CA,Kern,CA_Kern,34.90770000000,-117.92060000000,OP,Solar Photovoltaic,3.00000000000,N,N,Y,Y,Y,Y,Y,Y
58119,Golden State Energy LLC,Depot Park Solar System,CA,Sacramento,CA_Sacramento,38.51500000000,-121.39830000000,OP,Solar Photovoltaic,3.00000000000,N,N,Y,Y,Y,Y,Y,Y
58280,"First Wind O&M, LLC",Millbury Solar,MA,Worcester,MA_Worcester,42.16470000000,-71.79500000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
58361,KDC Solar O&M LLC,Williams-Sonoma Solar Facility,NJ,Middlesex,NJ_Middlesex,40.38780000000,-74.45530000000,OP,Solar Photovoltaic,3.00000000000,N,N,Y,Y,Y,Y,Y,Y
58403,"WGL Energy Systems, Inc",Bellingham PV,MA,Worcester,MA_Worcester,42.07500000000,-71.70310000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,Y,Y,Y,Y,Y
58410,"WGL Energy Systems, Inc",Marshfield PV,MA,Plymouth,MA_Plymouth,42.11170000000,-70.70940000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,Y,Y,Y,Y,Y
58423,"WGL Energy Systems, Inc",Southbridge PV,MA,Worcester,MA_Worcester,42.04740000000,-71.99290000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
58536,OCI Solar Power,Cornerstone Power Holmdel LLC,NJ,Monmouth,NJ_Monmouth,40.35220000000,-74.18780000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,Y,Y,Y,Y,Y
58583,"Forbes Street Solar, LLC",Forbes Street Solar,RI,Providence,RI_Providence,41.77310000000,-71.33890000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,Y,Y,Y,Y,Y
58598,"First Wind O&M, LLC",Beryl Solar Plant,UT,Iron,UT_Iron,37.63920000000,-113.64580000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
58599,"First Wind O&M, LLC",Cedar Valley Solar Plant,UT,Iron,UT_Iron,37.80780000000,-113.09000000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
58600,"First Wind O&M, LLC",Buckhorn Solar Plant,UT,Iron,UT_Iron,38.02330000000,-112.73170000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
58601,"First Wind O&M, LLC",Milford Flat Solar Plant,UT,Beaver,UT_Beaver,38.29140000000,-113.00830000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
58602,"First Wind O&M, LLC",Laho Solar Plant,UT,Beaver,UT_Beaver,38.29140000000,-113.03560000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
58604,"First Wind O&M, LLC",Granite Peak Solar Plant,UT,Beaver,UT_Beaver,38.40280000000,-112.98890000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
58632,Tesla Inc.,Actus Lend Lease DMAFB,AZ,Pima,AZ_Pima,32.18250000000,-110.86330000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,Y,Y,Y,Y,Y
58642,Sequoia PV 1 LLC,Tulare 1 and 2,CA,Tulare,CA_Tulare,36.20000000000,-119.42000000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
58650,"Mass Solar, LLC",North Brookfield,MA,Worcester,MA_Worcester,42.27810000000,-72.05310000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
58698,Costco Wholesale,Mira Loma,CA,Riverside,CA_Riverside,34.01310000000,-117.53750000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,Y,Y,Y,Y,Y
58730,Amethyst Solar LLC,Amethyst Solar,NC,Rutherford,NC_Rutherford,35.31690000000,-81.92640000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
58732,Audrey Solar LLC,Audrey Solar,NC,Cleveland,NC_Cleveland,35.32810000000,-81.62190000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
58739,Milo Solar LLC,Milo Solar,NC,Alamance,NC_Alamance,36.14890000000,-79.34890000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
58740,Minnie Solar LLC,Minnie Solar,NC,Alamance,NC_Alamance,35.94810000000,-79.36190000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
58814,Ignite Solar Holdings LLC,Shasta Solar Farm,CA,Shasta,CA_Shasta,41.03140000000,-121.42250000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
58871,SunEdison LLC,Berkley East Solar LLC,MA,Bristol,MA_Bristol,41.82390000000,-71.04140000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,Y,Y,Y,Y,Y
59030,Citizens Enterprises Corporation,Chicopee Solar,MA,Hampden,MA_Hampden,42.18560000000,-72.58250000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,Y,Y,Y,Y,Y
59123,Moncure Farm LLC,Moncure Farm LLC,NC,Chatham,NC_Chatham,35.56830000000,-79.03250000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
59124,Martin Creek Farm LLC,Martin Creek Farm LLC,NC,Vance,NC_Vance,36.28640000000,-78.38610000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
59146,United Therapeutics Corporation,XPF Solar Field,NC,Durham,NC_Durham,35.91170000000,-78.87330000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
59178,CD US Solar MT 2 LLC,Franklin 1,MA,Norfolk,MA_Norfolk,42.04060000000,-71.39360000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,Y,Y,Y,Y,Y
59219,Sequoia PV 3 LLC,Porterville 6 and 7,CA,Tulare,CA_Tulare,36.05000000000,-119.02000000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
59241,"Integrys MA Solar, LLC",Brockelman,MA,Worcester,MA_Worcester,42.48140000000,-71.71690000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,Y,Y,Y,Y,Y
59300,"Sequoia PV 2, LLC",Hanford 1 and 2,CA,Kings,CA_Kings,36.30670000000,-119.62920000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
59358,Devens,Devens,MA,Middlesex,MA_Middlesex,42.55920000000,-71.62590000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
59464,"DESRI V Mass Solar Holdco, LLC",Monson Solar,MA,Hampden,MA_Hampden,42.12440000000,-72.33250000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
59481,Indiana Municipal Power Agency,IMPA Peru Solar Park,IN,Miami,IN_Miami,40.76780000000,-86.04560000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
59483,Indiana Municipal Power Agency,IMPA Crawfordsville Solar Park,IN,Montgomery,IN_Montgomery,40.05310000000,-86.88720000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
59484,NuGen Capital Management,"Hadley Solar NG, LLC",MA,Hampshire,MA_Hampshire,42.35210000000,-72.53890000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
59507,Cypress Creek Renewables,Kenneth Solar,NC,Warren,NC_Warren,36.43380000000,-78.15260000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
59587,"Yadkin 601 Farm, LLC",Yadkin 601 Farm,NC,Yadkin,NC_Yadkin,36.19920000000,-80.69720000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
59627,NJR Clean Energy Ventures Corporation,Harmony,NJ,Warren,NJ_Warren,40.75530000000,-75.17100000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
59731,"Sunny Templeton, LLC",Templeton,MA,Worcester,MA_Worcester,42.52120000000,-72.06730000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
59775,Adams Farm Solar LLC,Adams Farm Solar,MA,Worcester,MA_Worcester,42.60000000000,-72.20000000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
59786,"SunE Solar XVII Project 2, LLC",Fiddler's Canyon #2,UT,Iron,UT_Iron,37.79470000000,-113.28370000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
59787,"SunE Solar XVII Project 1, LLC",Fiddler's Canyon #1,UT,Iron,UT_Iron,37.75030000000,-113.25370000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
59820,Hunt Farm Solar LLC,Hunt Farm Solar,MA,Franklin,MA_Franklin,42.55370000000,-72.29970000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
59821,SH Solarne2 LLC,205 Sturbridge A,MA,Hampden,MA_Hampden,42.10930000000,-72.17050000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
59898,"SunEnergy1-Scotland Neck, LLC","SunEnergy1-Scotland Neck, LLC",NC,Halifax,NC_Halifax,36.12500000000,-77.40910000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,Y,Y,Y,Y
59932,"SunE Solar XVII Project 3, LLC",Fiddler's Canyon 3,UT,Iron,UT_Iron,37.73130000000,-113.21660000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
59958,SunE DB24 LLC,Milford 2,UT,Beaver,UT_Beaver,38.38820000000,-112.99080000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
59999,"Ecoplexus, Inc",Ouchchy PV1,NC,Orange,NC_Orange,36.08410000000,-79.24480000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
60026,"WGL Energy Systems, Inc",Little Rock Pham Solar,CA,Los Angeles,CA_Los Angeles,34.60020000000,-117.94750000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
60083,Wellhead Services Inc,Fresno Solar,CA,Fresno,CA_Fresno,36.61680000000,-120.10510000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
60086,Tesla Inc.,US-TOPCO (Soccer Center),CA,Los Angeles,CA_Los Angeles,34.66070000000,-118.08120000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
60110,Tesla Inc.,Town of Needham VNEM,MA,Norfolk,MA_Norfolk,42.27670000000,-71.25940000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
60118,Consumers Energy Co,Grand Valley Solar Gardens,MI,Ottawa,MI_Ottawa,42.95310000000,-85.90120000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
60124,NRG DG Lakeland LLC,Goldfinch,FL,Polk,FL_Polk,27.98210000000,-82.04200000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
60190,"Half Moon Ventures, LLC",HMW Minster PV I,OH,Auglaize,OH_Auglaize,40.39040000000,-84.40160000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,Y,Y,Y
60255,Metropolitan Water District of S CA,Weymouth Solar Plant,CA,Los Angeles,CA_Los Angeles,34.10860000000,-117.78220000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
60281,"Sustainable Power Group, LLC",Central Antelope Dry Ranch B LLC,CA,Los Angeles,CA_Los Angeles,34.70550000000,-118.30140000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
60300,El Paso Electric Co,Montana Solar Facility,TX,El Paso,TX_El Paso,31.81310000000,-106.21890000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
60509,"Heelstone Energy Holdings, LLC",Valley Center,CA,San Diego,CA_San Diego,33.25030000000,-117.02260000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
60516,"Heelstone Energy Holdings, LLC",Granger,CA,San Diego,CA_San Diego,33.27040000000,-117.05880000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
60615,Soltage LLC,Southern Sky Renew Energy Berkley LLC,MA,Bristol,MA_Bristol,41.83780000000,-71.09130000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
60694,SunShare Management,"WakeSun CSG, LLC",MN,Stearns,MN_Stearns,45.47290000000,-94.40640000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
60709,Marina Energy LLC,IFF Hazlet Ground,NJ,Monmouth,NJ_Monmouth,40.43820000000,-74.16010000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
60716,Orion Community Solar,Orion Community Solar,MN,Stearns,MN_Stearns,45.58790000000,-94.40140000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
60744,"SEPV Imperial, LLC",SEPV Imperial Dixieland West,CA,Imperial,CA_Imperial,32.79410000000,-115.77930000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
60756,"Altus Power America Management, LLC",Meadow Solar,MA,Suffolk,MA_Suffolk,42.23010000000,-71.13330000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
60763,Marina Energy LLC,Holland Solar,NJ,Hunterdon,NJ_Hunterdon,40.59970000000,-75.10860000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
60790,"PVN Milliken, LLC","PVN Milliken, LLC",CA,San Bernardino,CA_San Bernardino,34.03840000000,-117.56580000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
60838,Wabasha Holdco LLC,Wabasha Holdco Solar,MN,Wabasha,MN_Wabasha,44.36710000000,-92.01930000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
60914,Los Angeles Department of Water & Power,Westmont 300B,CA,Los Angeles,CA_Los Angeles,33.76610000000,-118.28470000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
60940,Gemini Community Solar,Gemini Community Solar,MN,Washington,MN_Washington,45.30030000000,-92.80440000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
60941,Mapleton Community Solar,Mapleton Community Solar,MN,Blue Earth,MN_Blue Earth,43.92890000000,-93.95610000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
60942,Morgan Community Solar,Morgan Community Solar,MN,Redwood,MN_Redwood,44.41320000000,-94.90760000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
60971,SoCore Energy LLC,Michael Solar,MN,Stearns,MN_Stearns,45.66750000000,-94.70830000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
61058,ETCAP NES CS MN 12 LLC,Kramer Solar CSG,MN,Renville,MN_Renville,44.74700000000,-94.70570000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
61069,Ameresco BWC Wading River LLC,"BWC Wading River One, Two, Three CSG",MA,Worcester,MA_Worcester,42.08530000000,-71.52670000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
61092,MC Power Companies Inc,Independence Solar Farm,MO,Jackson,MO_Jackson,39.11710000000,-94.28820000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
61119,Quichapa 1 LLC,Quichapa 1,UT,Iron,UT_Iron,37.65820000000,-113.21670000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
61120,Quichapa 2 LLC,Quichapa 2,UT,Iron,UT_Iron,37.66680000000,-113.18900000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
61121,Quichapa 3 LLC,Quichapa 3,UT,Iron,UT_Iron,37.64980000000,-113.23690000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
61126,"Bedford Solar, LLC",Bedford Solar,VA,Bedford,VA_Bedford,37.33500000000,-79.48100000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
61131,"Tolson Solar, LLC",Tolson Solar,NC,Edgecombe,NC_Edgecombe,35.82960000000,-77.61590000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,Y,Y
61290,Enerparc Inc.,"South Mills Solar, LLC",MT,Big Horn,MT_Big Horn,45.73010000000,-107.63260000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
61291,Enerparc Inc.,"Green Meadow Solar, LLC",MT,Lewis and Clark,MT_Lewis and Clark,46.69450000000,-112.06360000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
61328,Crater Community Solar,Crater Community Solar,MN,Chippewa,MN_Chippewa,44.79870000000,-95.50830000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
61335,Enerparc Inc.,"Great Divide Solar, LLC",MT,Lewis and Clark,MT_Lewis and Clark,46.80570000000,-112.24900000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
61336,Enerparc Inc.,"Black Eagle Solar, LLC",MT,Cascade,MT_Cascade,47.54750000000,-111.25400000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
61337,Enerparc Inc.,"Magpie Solar, LLC",MT,Golden Valley,MT_Golden Valley,46.29140000000,-108.93790000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
61454,"Minnesota Solar CSG 21, LLC",B.R. Sartell CSG,MN,Stearns,MN_Stearns,45.66500000000,-94.22540000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
61456,"Minnesota Solar CSG 4, LLC",Montgomery Winsted CSG,MN,McLeod,MN_McLeod,44.95170000000,-94.05560000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
61562,Citizens Enterprises Corporation,Falmouth Landfill Solar,MA,Barnstable,MA_Barnstable,41.61010000000,-70.59860000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
61602,Consolidated Edison Development Inc.,CED Chicopee Solar,MA,Hampden,MA_Hampden,42.20390000000,-72.55100000000,OP,Solar Photovoltaic,3.00000000000,N,N,N,N,N,N,N,Y
